time,location_ec-generator_gesamtwirkleistung,location_ec-gesamt_gesamtwirkleistung,location_ec-prozess_gesamtwirkleistung,location_ec-roboter_gesamtwirkleistung,location_roboter-ausgabe_gesamtwirkleistung,location_roboter-eingabe_gesamtwirkleistung,location_transport-gesamt_gesamtwirkleistung,location_wm1-gesamt_gesamtwirkleistung,location_wm1-heizung-reinigen_gesamtwirkleistung,location_wm1-heizung-trocknung_gesamtwirkleistung,location_wm2-gesamt_gesamtwirkleistung,location_wm2-heizung-reinigen_gesamtwirkleistung,location_wm2-heizung-trocknung_gesamtwirkleistung,location_wm2-vakuumpumpe_gesamtwirkleistung,module_1_errorcode,module_1_errorindex,module_1_state,module_1_station_1_process_1_errorcode_0,module_1_station_2_process_1_errorcode_0,module_1_station_31_process_1_errorcode_0,module_1_station_31_process_1_errorcode_998,module_1_station_3_process_1_errorcode_0,module_1_station_4_process_1_errorcode_0,module_1_station_5_process_1_errorcode_0,module_1_station_6_process_1_errorcode_0,module_2_errorcode,module_2_errorindex,module_2_state,module_2_station_1_process_1_errorcode_0,module_2_station_21_process_1_errorcode_999,module_2_station_22_process_1_errorcode_0,module_2_station_24_process_1_errorcode_0,module_2_station_25_process_1_errorcode_51,module_2_station_25_process_1_errorcode_55,module_2_station_28_process_1_errorcode_51,module_2_station_28_process_1_errorcode_55,module_2_station_28_process_1_errorcode_980,module_2_station_3_process_1_errorcode_0,module_2_station_3_process_1_errorcode_998,module_2_station_4_process_1_errorcode_0,module_2_station_4_process_1_errorcode_998,module_2_station_50_process_1_errorcode_0,module_2_station_51_process_1_errorcode_0,module_2_station_51_process_1_errorcode_51,module_2_station_51_process_1_errorcode_55,module_2_station_5_process_1_errorcode_0,module_2_station_5_process_1_errorcode_998,module_2_station_6_process_1_errorcode_0,module_2_station_6_process_1_errorcode_998,module_4_errorcode,module_4_errorindex,module_4_state,module_5_errorcode,module_5_errorindex,module_5_state,module_6_errorcode,module_6_errorindex,module_6_state
2021-02-01T05:32:41.000Z,641.60009765625,,1514.34814453125,1320.3759765625,1013.2095947265625,460.6689147949219,2113.761962890625,14294.265625,7253.5634765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:43.000Z,,3336.5693359375,,,,,,,,,21296.80078125,7337.65771484375,,5465.17822265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:43.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:32:43.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:32:44.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:32:45.576Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:46.000Z,91.18617248535156,,1083.724853515625,838.1343994140625,408.8501892089844,573.458740234375,1480.994384765625,14294.4951171875,7252.1826171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:46.666Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:47.567Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:48.000Z,,4616.49169921875,,,,,,,,,21319.935546875,7350.607421875,,5464.77197265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:48.779Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:49.167Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:51.000Z,2355.020263671875,,3324.864501953125,937.6016235351562,342.86505126953125,416.4586181640625,987.8346557617188,14297.630859375,7254.16796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:51.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:32:52.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:32:53.000Z,,3842.96044921875,,,,,,,,,21346.134765625,7355.5703125,,5471.9970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:53.751Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:32:54.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:54.436Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:56.000Z,637.86474609375,,1531.20703125,1091.896728515625,404.3263854980469,452.78717041015625,1057.278564453125,14141.650390625,7249.3974609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:56.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:56.722Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:58.000Z,,3669.1162109375,,,,,,,,,30016.7734375,7324.5400390625,8660.6982421875,5470.73046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:32:58.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:32:59.391Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:00.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:33:01.000Z,495.4571838378906,,1431.430419921875,1384.2630615234375,331.65899658203125,723.0909423828125,1250.9007568359375,14122.646484375,7241.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:02.249Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:02.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:33:02.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:03.000Z,,3687.83056640625,,,,,,,,,29994.24609375,7323.162109375,8641.0625,5467.9892578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:06.000Z,-12.92037582397461,,998.9947509765625,831.5753173828125,172.54273986816406,169.52853393554688,544.0531005859375,14119.560546875,7239.96240234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:06.381Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:07.770Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:07.823Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:08.000Z,,5732.091796875,,,,,,,,,29980.166015625,7320.0966796875,8627.666015625,5470.2431640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:11.000Z,1765.933837890625,,2835.3974609375,938.802978515625,260.8643798828125,228.09274291992188,1155.8349609375,14124.513671875,7238.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:13.000Z,,4364.70654296875,,,,,,,,,29953.17578125,7315.88720703125,8614.5322265625,5470.7451171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:16.000Z,703.12109375,,1607.181640625,1006.6204833984375,146.407958984375,164.18826293945312,518.7413330078125,14148.6796875,7236.1865234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:16.909Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:18.000Z,,3752.11865234375,,,,,,,,,29977.83984375,7324.265625,8617.705078125,5468.060546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:18.125Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:21.000Z,410.7819519042969,,1392.53955078125,878.2828369140625,108.27461242675781,116.52379608154297,415.758544921875,14286.1376953125,7245.6201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:23.000Z,,3462.3662109375,,,,,,,,,29971.484375,7322.2099609375,8609.4697265625,5472.21826171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:26.000Z,243.40866088867188,,1231.544921875,1395.7425537109375,108.2757339477539,116.9056396484375,415.54888916015625,14280.439453125,7240.138671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:27.041Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:28.000Z,,4915.62353515625,,,,,,,,,29961.23828125,7324.0390625,8604.52734375,5469.52880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:28.423Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:31.000Z,1208.8212890625,,2256.3310546875,962.9334106445312,108.32929992675781,116.54051208496094,415.253173828125,14279.66796875,7242.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:33.000Z,,3900.1650390625,,,,,,,,,29954.2265625,7322.4248046875,8597.673828125,5469.1396484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:36.000Z,675.6873779296875,,1591.13818359375,385.2913513183594,108.31893920898438,116.5693588256836,415.4302673339844,14300.791015625,7247.4228515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:36.030Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:38.000Z,,3706.594970703125,,,,,,,,,29960.984375,7327.98828125,8598.9013671875,5470.1708984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:38.296Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:41.000Z,297.9030456542969,,1325.660400390625,540.8189697265625,108.27814483642578,116.872314453125,415.7374572753906,12950.271484375,7237.39501953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:43.000Z,,3808.61279296875,,,,,,,,,23793.15234375,7328.9736328125,1973.8125,5468.0986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:46.000Z,865.101318359375,,1872.0325927734375,1090.70166015625,108.2066650390625,116.3076171875,536.7742919921875,12902.470703125,7238.28515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:46.790Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:47.075Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:48.000Z,,5022.60546875,,,,,,,,,21289.71875,7326.5078125,,5472.5078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:51.000Z,812.0234375,,1751.62255859375,1400.73388671875,108.21427917480469,116.27896118164062,535.9031372070312,12981.54296875,7241.96044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:53.000Z,,3581.17822265625,,,,,,,,,21291.044921875,7331.1806640625,,5470.66796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:55.991Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:56.000Z,724.0303955078125,,1522.4107666015625,356.556640625,108.33572387695312,116.48074340820312,535.685791015625,12977.419921875,7238.3642578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:57.047Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:33:58.000Z,,3720.43310546875,,,,,,,,,21299.48828125,7329.9990234375,,5470.81640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:01.000Z,314.013916015625,,1336.62890625,844.5877685546875,108.32884216308594,116.92596435546875,535.88330078125,12977.2080078125,7238.7822265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:03.000Z,,3049.484375,,,,,,,,,21305.12890625,7328.2158203125,,5470.7568359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:06.000Z,1529.2069091796875,,2536.076416015625,1481.0966796875,108.26033020019531,116.58424377441406,539.3369140625,12963.0908203125,7236.861328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:06.022Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:07.507Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:08.000Z,,4878.3857421875,,,,,,,,,21285.14453125,7324.28564453125,,5469.728515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:11.000Z,671.748046875,,1543.153564453125,1262.2669677734375,108.21421813964844,116.43052673339844,514.9136962890625,12949.623046875,7226.138671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:13.000Z,,3722.16748046875,,,,,,,,,21277.25,7318.24462890625,,5470.7236328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:15.119Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:16.000Z,660.9571533203125,,1589.5179443359375,991.9102783203125,108.19609832763672,116.79528045654297,569.3919677734375,12178.619140625,7221.876953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:17.197Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:18.000Z,,3879.51171875,,,,,,,,,21275.607421875,7315.9716796875,,5468.10546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:21.000Z,348.76507568359375,,1364.923828125,1031.56884765625,108.21377563476562,117.07392883300781,570.3055419921875,17807.052734375,7208.205078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:23.000Z,,3000.67724609375,,,,,,,,,21270.306640625,7310.5791015625,,5470.91015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:25.936Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:26.000Z,2281.3525390625,,3056.208984375,1637.2314453125,108.25450134277344,116.84486389160156,570.2312622070312,17623.166015625,7207.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:26.169Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:28.000Z,,5307.861328125,,,,,,,,,21271.251953125,7311.86865234375,,5466.056640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:31.000Z,640.3663330078125,,1546.370361328125,1854.0625,108.22312927246094,116.86329650878906,568.9959716796875,17625.134765625,7203.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:33.000Z,,4228.95166015625,,,,,,,,,26740.716796875,7288.14794921875,5968.71337890625,5473.76220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:35.153Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:36.000Z,721.226806640625,,1621.7099609375,1037.7164306640625,108.32042694091797,116.70631408691406,568.6319580078125,17614.220703125,7197.49365234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:37.548Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:38.000Z,,3898.5009765625,,,,,,,,,29913.12890625,7285.9248046875,8605.021484375,5469.50537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:41.000Z,357.072265625,,1384.9490966796875,1142.5045166015625,117.27372741699219,125.28929138183594,593.6878051757812,17625.61328125,7205.8583984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:43.000Z,,2793.6875,,,,,,,,,29904.046875,7286.84375,8594.66015625,5473.1357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:45.112Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:46.000Z,2376.1181640625,,3725.851318359375,542.8463134765625,117.08135986328125,125.33208465576172,593.4442138671875,16842.48046875,7197.76171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:46.726Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:48.000Z,,5242.61376953125,,,,,,,,,29888.541015625,7285.16015625,8584.744140625,5472.56396484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:51.000Z,662.8828735351562,,1795.2120361328125,1310.3914794921875,117.10870361328125,125.51793670654297,440.91705322265625,16850.787109375,7201.7939453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:53.000Z,,4189.9580078125,,,,,,,,,29875.35546875,7284.4248046875,8576.603515625,5467.810546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:54.380Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:56.000Z,765.496337890625,,1850.222900390625,989.021484375,249.7919158935547,125.3861083984375,562.3595581054688,16849.63671875,7200.814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:57.730Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:34:58.000Z,,4607.3251953125,,,,,,,,,30094.42578125,7280.9052734375,8564.7236328125,5474.57421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:01.000Z,305.6988830566406,,1621.2523193359375,1671.3275146484375,234.42872619628906,125.55030822753906,557.174072265625,16856.166015625,7202.97119140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:03.000Z,,3068.67822265625,,,,,,,,,30026.41015625,7280.7509765625,8560.2548828125,5471.8486328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:05.277Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:05.534Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:06.000Z,2377.078857421875,,3744.91015625,1068.183837890625,233.95394897460938,138.71322631835938,569.4345703125,16116.896484375,7201.72607421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:08.000Z,,4851.224609375,,,,,,,,,30031.845703125,7284.45068359375,8556.82421875,5471.6318359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:11.000Z,693.6654052734375,,1644.23046875,946.0540161132812,233.09365844726562,125.33409881591797,555.7039794921875,15570.2841796875,7209.3720703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:13.000Z,,4258.578125,,,,,,,,,30025.91796875,7284.91162109375,8551.1220703125,5472.494140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:14.434Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:16.000Z,633.6835327148438,,1547.9075927734375,1001.6754150390625,142.21351623535156,129.89295959472656,478.55731201171875,15658.822265625,7207.6572265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:16.533Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:18.000Z,,3598.935302734375,,,,,,,,,25311.72265625,7295.5625,3339.74853515625,5467.302734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:21.000Z,199.99502563476562,,1227.9266357421875,1125.764404296875,129.591552734375,127.37873840332031,454.94451904296875,15667.890625,7212.408203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:23.000Z,,3427.98583984375,,,,,,,,,21437.05859375,7305.9794921875,,5468.72802734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:24.549Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:26.000Z,2361.008544921875,,3419.020751953125,563.8881225585938,129.45651245117188,130.5635223388672,456.49676513671875,15680.4326171875,7216.7294921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:26.042Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:28.000Z,,3875.28759765625,,,,,,,,,21431.6484375,7305.61279296875,,5472.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:31.000Z,696.3570556640625,,1563.4163818359375,1025.754638671875,127.70658111572266,243.74407958984375,567.7294311523438,17619.68359375,7212.13330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:33.000Z,,3328.883544921875,,,,,,,,,21440.7265625,7310.7265625,,5470.2646484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:33.780Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:36.000Z,780.24072265625,,1539.398681640625,1014.939697265625,129.23741149902344,135.34268188476562,461.8271484375,17632.451171875,7218.11328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:36.700Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:36.893Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:38.000Z,,3543.390869140625,,,,,,,,,21456.95703125,7316.40771484375,,5472.494140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:41.000Z,67.80976867675781,,1080.9700927734375,1380.394287109375,239.42469787597656,249.3934326171875,883.0909423828125,17633.71484375,7216.7197265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:43.000Z,,4104.13623046875,,,,,,,,,21445.486328125,7310.935546875,,5473.8466796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:43.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:35:44.594Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
